participant,slide,order,grade,probCC,probHCC,diag,gt,name,type,mode,accuracy,errortype,errormodel
P3Test2_11312019,slide6.7,0,2,0.9804674387,0.01953258552,0,0,None-GI Specialist 3,4,0,1,0,0
P5Test2_02212019,slide2.3,0,2,0.9804759026,0.01952407137,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide2.3,0,2,0.9804759026,0.01952407137,0,0,Trainee 1,3,0,1,0,0
P11Test2_02202019,slide4.10,0,2,0.9804849625,0.01951502264,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide4.10,0,2,0.9804849625,0.01951502264,0,0,None-GI Specialist 5,4,0,1,0,0
P10Test2_02032019,slide2.5,0,2,0.9812837839,0.0187162105,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide2.5,0,2,0.9812837839,0.0187162105,0,0,None-GI Specialist 1,2,0,1,0,0
P10Test1_02152019,slide3.2,1,2,0.9814369678,0.0185630247,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide3.2,1,2,0.9814369678,0.0185630247,0,0,None-GI Specialist 1,2,0,1,0,0
P3Test1_02212019,slide3.8,1,2,0.9817470908,0.01825291105,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide3.8,1,2,0.9817470908,0.01825291105,0,0,None-GI Specialist 3,4,0,1,0,0
P3Test2_11312019,slide8.7,0,3,0.982039094,0.01796088554,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide8.7,0,3,0.982039094,0.01796088554,0,0,None-GI Specialist 3,4,0,1,0,0
P7Test2_02252019,slide4.9,0,2,0.982109189,0.01789082401,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide4.9,0,2,0.982109189,0.01789082401,0,0,GI Specialist 2,1,0,1,0,0
P5Test1_02012019,slide1.3,1,2,0.982301414,0.01769858971,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide1.3,1,2,0.982301414,0.01769858971,0,0,Trainee 1,3,0,1,0,0
P9Test1_02242019,slide5.7,1,2,0.9824123383,0.01758766547,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide5.7,1,2,0.9824123383,0.01758766547,0,0,Trainee 2,3,0,1,0,0
P9Test1_02242019,slide1.6,1,3,0.9824528098,0.01754720695,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide1.6,1,3,0.9824528098,0.01754720695,0,0,Trainee 2,3,0,1,0,0
P9Test1_02242019,slide5.10,1,2,0.9833824039,0.0166175887,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide5.10,1,2,0.9833824039,0.0166175887,0,0,Trainee 2,3,0,1,0,0
P8Test2_02022019,slide6.7,0,2,0.9834593534,0.01654064469,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide6.7,0,2,0.9834593534,0.01654064469,0,0,GI Specialist 1,1,0,1,0,0
P7Test1_02022019,slide3.8,1,2,0.9837762117,0.01622380316,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide3.8,1,2,0.9837762117,0.01622380316,0,0,GI Specialist 2,1,0,1,0,0
P11Test2_02202019,slide8.8,0,2,0.9840658903,0.01593408547,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide8.8,0,2,0.9840658903,0.01593408547,0,0,None-GI Specialist 5,4,0,1,0,0
P7Test1_02022019,slide3.2,1,2,0.9843947291,0.01560528483,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide3.2,1,2,0.9843947291,0.01560528483,0,0,GI Specialist 2,1,0,1,0,0
P2Test2_02182019,slide8.1,0,2,0.9844147563,0.01558522787,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide8.1,0,2,0.9844147563,0.01558522787,1,0,Trainee 3,3,0,0,2,0
P8Test2_02022019,slide8.3,0,3,0.9845205545,0.01547941566,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide8.3,0,3,0.9845205545,0.01547941566,0,0,GI Specialist 1,1,0,1,0,0
P8Test1_02282019,slide1.3,1,2,0.9845947623,0.01540526468,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide1.3,1,2,0.9845947623,0.01540526468,0,0,GI Specialist 1,1,0,1,0,0
P2Test2_02182019,slide8.2,0,2,0.9849774837,0.01502249856,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide8.2,0,2,0.9849774837,0.01502249856,0,0,Trainee 3,3,0,1,0,0
P9Test2_02032019,slide6.9,0,2,0.9856739044,0.01432609092,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide6.9,0,2,0.9856739044,0.01432609092,0,0,Trainee 2,3,0,1,0,0
P4Test1_02242019,slide1.3,1,2,0.9856774807,0.01432251744,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide1.3,1,2,0.9856774807,0.01432251744,0,0,GI Specialist 3,1,0,1,0,0
P10Test2_02032019,slide4.9,0,2,0.9858247042,0.01417529117,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide4.9,0,2,0.9858247042,0.01417529117,0,0,None-GI Specialist 1,2,0,1,0,0
P4Test2_11312019,slide4.9,0,2,0.9858976603,0.01410231087,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide4.9,0,2,0.9858976603,0.01410231087,0,0,GI Specialist 3,1,0,1,0,0
P4Test1_02242019,slide1.1,1,1,0.9861621261,0.01383788139,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide1.1,1,1,0.9861621261,0.01383788139,0,0,GI Specialist 3,1,0,1,0,0
P3Test1_02212019,slide3.10,1,2,0.9864681363,0.01353186835,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide3.10,1,2,0.9864681363,0.01353186835,1,0,None-GI Specialist 3,4,0,0,2,0
P7Test2_02252019,slide6.7,0,2,0.9865670204,0.01343300007,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide6.7,0,2,0.9865670204,0.01343300007,1,0,GI Specialist 2,1,0,0,2,0
P3Test1_02212019,slide7.8,1,2,0.9866392016,0.01336077321,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide7.8,1,2,0.9866392016,0.01336077321,0,0,None-GI Specialist 3,4,0,1,0,0
P9Test2_02032019,slide2.2,0,2,0.9870755076,0.01292446908,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide2.2,0,2,0.9870755076,0.01292446908,0,0,Trainee 2,3,0,1,0,0
P7Test2_02252019,slide6.8,0,2,0.9875123501,0.01248767599,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide6.8,0,2,0.9875123501,0.01248767599,1,0,GI Specialist 2,1,0,0,2,0
P3Test2_11312019,slide4.8,0,2,0.9876160622,0.01238391269,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide4.8,0,2,0.9876160622,0.01238391269,0,0,None-GI Specialist 3,4,0,1,0,0
P10Test1_02152019,slide3.9,1,2,0.9876446724,0.01235530432,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide3.9,1,2,0.9876446724,0.01235530432,1,0,None-GI Specialist 1,2,0,0,2,0
P7Test2_02252019,slide4.10,0,2,0.9877440333,0.01225598063,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide4.10,0,2,0.9877440333,0.01225598063,0,0,GI Specialist 2,1,0,1,0,0
P4Test2_11312019,slide4.8,0,2,0.9877536893,0.01224633306,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide4.8,0,2,0.9877536893,0.01224633306,0,0,GI Specialist 3,1,0,1,0,0
P5Test1_02012019,slide7.6,1,2,0.9877897501,0.01221025456,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide7.6,1,2,0.9877897501,0.01221025456,0,0,Trainee 1,3,0,1,0,0
P4Test2_11312019,slide6.7,0,2,0.9878582954,0.01214168407,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide6.7,0,2,0.9878582954,0.01214168407,0,0,GI Specialist 3,1,0,1,0,0
P8Test1_02282019,slide7.1,1,3,0.9880930781,0.01190694608,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide7.1,1,3,0.9880930781,0.01190694608,0,0,GI Specialist 1,1,0,1,0,0
P3Test1_02212019,slide5.1,1,1,0.9882793427,0.01172064338,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide5.1,1,1,0.9882793427,0.01172064338,0,0,None-GI Specialist 3,4,0,1,0,0
P4Test2_11312019,slide8.8,0,2,0.9884881973,0.01151181106,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide8.8,0,2,0.9884881973,0.01151181106,0,0,GI Specialist 3,1,0,1,0,0
P2Test1_11302019,slide1.6,1,3,0.9887276292,0.01127239689,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide1.6,1,3,0.9887276292,0.01127239689,0,0,Trainee 3,3,0,1,0,0
P5Test1_02012019,slide5.10,1,2,0.9893952608,0.01060473546,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide5.10,1,2,0.9893952608,0.01060473546,0,0,Trainee 1,3,0,1,0,0
P2Test1_11302019,slide1.2,1,1,0.9894598126,0.0105402153,1,1,Trainee 3,3,0,1,0,1
P2Test1_11302019,slide1.2,1,1,0.9894598126,0.0105402153,0,1,Trainee 3,3,1,0,1,1
P10Test1_02152019,slide7.8,1,2,0.9899871945,0.01001283526,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide7.8,1,2,0.9899871945,0.01001283526,0,0,None-GI Specialist 1,2,0,1,0,0
P8Test2_02022019,slide8.2,0,2,0.9901404977,0.009859496728,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide8.2,0,2,0.9901404977,0.009859496728,0,0,GI Specialist 1,1,0,1,0,0
P1Test2_03082019,slide8.3,0,3,0.9903586507,0.009641376324,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide8.3,0,3,0.9903586507,0.009641376324,0,0,None-GI Specialist 2,2,0,1,0,0
P6Test2_02262019,slide4.3,0,2,0.9904388785,0.009561125189,0,1,None-GI Specialist 4,2,1,0,1,1
P6Test2_02262019,slide4.3,0,2,0.9904388785,0.009561125189,0,1,None-GI Specialist 4,2,0,0,1,1
P9Test2_02032019,slide8.7,0,3,0.990488708,0.009511279874,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide8.7,0,3,0.990488708,0.009511279874,0,0,Trainee 2,3,0,1,0,0
P4Test1_02242019,slide5.1,1,1,0.9906392097,0.009360762313,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide5.1,1,1,0.9906392097,0.009360762313,0,0,GI Specialist 3,1,0,1,0,0
P8Test2_02022019,slide2.2,0,2,0.9908325076,0.009167474695,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide2.2,0,2,0.9908325076,0.009167474695,0,0,GI Specialist 1,1,0,1,0,0
P6Test2_02262019,slide6.4,0,2,0.9908673167,0.009132711217,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide6.4,0,2,0.9908673167,0.009132711217,0,0,None-GI Specialist 4,2,0,1,0,0
P5Test2_02212019,slide2.6,0,2,0.9913336635,0.008666357026,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide2.6,0,2,0.9913336635,0.008666357026,0,0,Trainee 1,3,0,1,0,0
P8Test1_02282019,slide7.8,1,2,0.9914294481,0.008570565842,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide7.8,1,2,0.9914294481,0.008570565842,0,0,GI Specialist 1,1,0,1,0,0
P8Test1_02282019,slide3.3,1,2,0.9914589524,0.008541067131,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide3.3,1,2,0.9914589524,0.008541067131,0,0,GI Specialist 1,1,0,1,0,0
P7Test2_02252019,slide6.4,0,2,0.9914668798,0.008533111773,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide6.4,0,2,0.9914668798,0.008533111773,0,0,GI Specialist 2,1,0,1,0,0
P9Test2_02032019,slide4.9,0,2,0.9916231036,0.008376907557,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide4.9,0,2,0.9916231036,0.008376907557,0,0,Trainee 2,3,0,1,0,0
P11Test2_02202019,slide8.3,0,3,0.9918177128,0.008182258345,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide8.3,0,3,0.9918177128,0.008182258345,0,0,None-GI Specialist 5,4,0,1,0,0
P3Test2_11312019,slide2.5,0,2,0.9922412038,0.00775881391,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide2.5,0,2,0.9922412038,0.00775881391,0,0,None-GI Specialist 3,4,0,1,0,0
P11Test2_02202019,slide4.3,0,2,0.9922754169,0.007724591997,1,1,None-GI Specialist 5,4,1,1,0,1
P11Test2_02202019,slide4.3,0,2,0.9922754169,0.007724591997,1,1,None-GI Specialist 5,4,0,1,0,1
P4Test1_02242019,slide3.8,1,2,0.9923218489,0.007678147871,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide3.8,1,2,0.9923218489,0.007678147871,0,0,GI Specialist 3,1,0,1,0,0
P4Test2_11312019,slide8.7,0,3,0.9923298955,0.007670093793,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide8.7,0,3,0.9923298955,0.007670093793,0,0,GI Specialist 3,1,0,1,0,0
P4Test1_02242019,slide7.9,1,2,0.9926740527,0.007325939834,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide7.9,1,2,0.9926740527,0.007325939834,0,0,GI Specialist 3,1,0,1,0,0
P9Test1_02242019,slide7.1,1,3,0.9926883578,0.007311618887,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide7.1,1,3,0.9926883578,0.007311618887,1,0,Trainee 2,3,0,0,2,0
P4Test2_11312019,slide2.3,0,2,0.9928559065,0.007144086994,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide2.3,0,2,0.9928559065,0.007144086994,0,0,GI Specialist 3,1,0,1,0,0
P1Test2_03082019,slide4.4,0,2,0.9928619862,0.007138018962,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide4.4,0,2,0.9928619862,0.007138018962,0,0,None-GI Specialist 2,2,0,1,0,0
P1Test2_03082019,slide8.2,0,2,0.9928830862,0.007116931956,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide8.2,0,2,0.9928830862,0.007116931956,0,0,None-GI Specialist 2,2,0,1,0,0
P6Test2_02262019,slide2.6,0,2,0.9929935336,0.007006471977,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide2.6,0,2,0.9929935336,0.007006471977,0,0,None-GI Specialist 4,2,0,1,0,0
P10Test2_02032019,slide8.1,0,2,0.9936749339,0.006325068884,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide8.1,0,2,0.9936749339,0.006325068884,1,0,None-GI Specialist 1,2,0,0,2,0
P5Test2_02212019,slide6.4,0,2,0.9936907291,0.006309295073,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide6.4,0,2,0.9936907291,0.006309295073,0,0,Trainee 1,3,0,1,0,0
P2Test1_11302019,slide1.1,1,1,0.9939182997,0.006081683096,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide1.1,1,1,0.9939182997,0.006081683096,0,0,Trainee 3,3,0,1,0,0
P8Test1_02282019,slide3.7,1,3,0.9945067167,0.005493272096,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide3.7,1,3,0.9945067167,0.005493272096,0,0,GI Specialist 1,1,0,1,0,0
P3Test1_02212019,slide5.7,1,2,0.9945427775,0.005457228981,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide5.7,1,2,0.9945427775,0.005457228981,0,0,None-GI Specialist 3,4,0,1,0,0
P5Test2_02212019,slide6.8,0,2,0.9947358966,0.005264131818,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide6.8,0,2,0.9947358966,0.005264131818,0,0,Trainee 1,3,0,1,0,0
P7Test1_02022019,slide3.7,1,3,0.9951657653,0.004834264051,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide3.7,1,3,0.9951657653,0.004834264051,0,0,GI Specialist 2,1,0,1,0,0
P7Test1_02022019,slide7.3,1,1,0.9953697324,0.004630255979,0,0,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide7.3,1,1,0.9953697324,0.004630255979,0,0,GI Specialist 2,1,0,1,0,0
P3Test2_11312019,slide8.3,0,3,0.9953864813,0.004613515921,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide8.3,0,3,0.9953864813,0.004613515921,0,0,None-GI Specialist 3,4,0,1,0,0
P9Test2_02032019,slide8.2,0,2,0.9954972863,0.004502709955,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide8.2,0,2,0.9954972863,0.004502709955,0,0,Trainee 2,3,0,1,0,0
P1Test2_03082019,slide2.3,0,2,0.9956638217,0.004336157814,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide2.3,0,2,0.9956638217,0.004336157814,0,0,None-GI Specialist 2,2,0,1,0,0
P5Test2_02212019,slide2.5,0,2,0.995893836,0.004106156994,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide2.5,0,2,0.995893836,0.004106156994,0,0,Trainee 1,3,0,1,0,0
P11Test2_02202019,slide8.2,0,2,0.9959151149,0.004084880929,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide8.2,0,2,0.9959151149,0.004084880929,0,0,None-GI Specialist 5,4,0,1,0,0
P8Test1_02282019,slide3.8,1,2,0.9960080385,0.003991967998,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide3.8,1,2,0.9960080385,0.003991967998,0,0,GI Specialist 1,1,0,1,0,0
P4Test1_02242019,slide7.8,1,2,0.9961034656,0.003896517912,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide7.8,1,2,0.9961034656,0.003896517912,0,0,GI Specialist 3,1,0,1,0,0
P10Test2_02032019,slide8.3,0,3,0.9961868525,0.003813148011,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide8.3,0,3,0.9961868525,0.003813148011,0,0,None-GI Specialist 1,2,0,1,0,0
P4Test1_02242019,slide3.9,1,2,0.9962837696,0.003716229927,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide3.9,1,2,0.9962837696,0.003716229927,0,0,GI Specialist 3,1,0,1,0,0
P4Test2_11312019,slide4.4,0,2,0.9966872334,0.003312783083,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide4.4,0,2,0.9966872334,0.003312783083,0,0,GI Specialist 3,1,0,1,0,0
P2Test2_02182019,slide6.4,0,2,0.9968762398,0.003123736009,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide6.4,0,2,0.9968762398,0.003123736009,1,0,Trainee 3,3,0,0,2,0
P7Test2_02252019,slide4.4,0,2,0.9969098568,0.003090129932,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide4.4,0,2,0.9969098568,0.003090129932,0,0,GI Specialist 2,1,0,1,0,0
P4Test1_02242019,slide1.6,1,3,0.9971631765,0.002836806001,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide1.6,1,3,0.9971631765,0.002836806001,0,0,GI Specialist 3,1,0,1,0,0
P11Test2_02202019,slide6.8,0,2,0.9973703027,0.002629673108,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide6.8,0,2,0.9973703027,0.002629673108,0,0,None-GI Specialist 5,4,0,1,0,0
P6Test2_02262019,slide8.8,0,2,0.9974412918,0.002558724023,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide8.8,0,2,0.9974412918,0.002558724023,0,0,None-GI Specialist 4,2,0,1,0,0
P1Test2_03082019,slide6.9,0,2,0.997738421,0.002261561109,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide6.9,0,2,0.997738421,0.002261561109,1,0,None-GI Specialist 2,2,0,0,2,0
P10Test1_02152019,slide1.6,1,3,0.997739017,0.002260982059,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide1.6,1,3,0.997739017,0.002260982059,0,0,None-GI Specialist 1,2,0,1,0,0
P5Test1_02012019,slide7.7,1,3,0.9979044199,0.002095571021,1,1,Trainee 1,3,0,1,0,1
P5Test1_02012019,slide7.7,1,3,0.9979044199,0.002095571021,0,1,Trainee 1,3,1,0,1,1
P1Test1_11302019,slide1.2,1,1,0.9979199767,0.002080044011,1,1,None-GI Specialist 2,2,1,1,0,1
P1Test1_11302019,slide1.2,1,1,0.9979199767,0.002080044011,1,1,None-GI Specialist 2,2,0,1,0,1
P6Test2_02262019,slide2.10,0,1,0.9979308248,0.002069195034,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide2.10,0,1,0.9979308248,0.002069195034,0,0,None-GI Specialist 4,2,0,1,0,0
P6Test2_02262019,slide8.7,0,3,0.9980211258,0.001978873042,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide8.7,0,3,0.9980211258,0.001978873042,0,0,None-GI Specialist 4,2,0,1,0,0
P7Test2_02252019,slide2.6,0,2,0.9982253313,0.001774681965,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide2.6,0,2,0.9982253313,0.001774681965,0,0,GI Specialist 2,1,0,1,0,0
P8Test1_02282019,slide5.10,1,2,0.998311758,0.001688263961,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide5.10,1,2,0.998311758,0.001688263961,0,0,GI Specialist 1,1,0,1,0,0
P10Test1_02152019,slide1.10,1,2,0.9983692765,0.001630699029,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide1.10,1,2,0.9983692765,0.001630699029,0,0,None-GI Specialist 1,2,0,1,0,0
P8Test2_02022019,slide2.6,0,2,0.9984035492,0.001596422982,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide2.6,0,2,0.9984035492,0.001596422982,0,0,GI Specialist 1,1,0,1,0,0
P8Test2_02022019,slide8.1,0,2,0.9984224439,0.001577559975,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide8.1,0,2,0.9984224439,0.001577559975,0,0,GI Specialist 1,1,0,1,0,0
P8Test1_02282019,slide7.6,1,2,0.9984512329,0.001548749045,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide7.6,1,2,0.9984512329,0.001548749045,0,0,GI Specialist 1,1,0,1,0,0
P3Test1_02212019,slide1.6,1,3,0.9985989928,0.001401011948,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide1.6,1,3,0.9985989928,0.001401011948,0,0,None-GI Specialist 3,4,0,1,0,0
P3Test1_02212019,slide3.9,1,2,0.9986518621,0.001348166028,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide3.9,1,2,0.9986518621,0.001348166028,0,0,None-GI Specialist 3,4,0,1,0,0
P9Test1_02242019,slide1.3,1,2,0.9986896515,0.001310340012,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide1.3,1,2,0.9986896515,0.001310340012,0,0,Trainee 2,3,0,1,0,0
P5Test2_02212019,slide2.10,0,1,0.9986981153,0.001301886979,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide2.10,0,1,0.9986981153,0.001301886979,0,0,Trainee 1,3,0,1,0,0
P9Test2_02032019,slide8.3,0,3,0.9987377524,0.001262224978,0,0,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide8.3,0,3,0.9987377524,0.001262224978,0,0,Trainee 2,3,0,1,0,0
P6Test1_02012019,slide7.7,1,3,0.9988639355,0.001136041945,0,1,None-GI Specialist 4,2,1,0,1,1
P6Test1_02012019,slide7.7,1,3,0.9988639355,0.001136041945,0,1,None-GI Specialist 4,2,0,0,1,1
P2Test2_02182019,slide2.6,0,2,0.998930335,0.001069645979,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide2.6,0,2,0.998930335,0.001069645979,0,0,Trainee 3,3,0,1,0,0
P6Test2_02262019,slide4.9,0,2,0.9989537597,0.001046219957,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide4.9,0,2,0.9989537597,0.001046219957,0,0,None-GI Specialist 4,2,0,1,0,0
P2Test2_02182019,slide2.3,0,2,0.9989857078,0.00101431401,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide2.3,0,2,0.9989857078,0.00101431401,0,0,Trainee 3,3,0,1,0,0
P3Test2_11312019,slide8.8,0,2,0.9990583062,0.0009417160181,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide8.8,0,2,0.9990583062,0.0009417160181,0,0,None-GI Specialist 3,4,0,1,0,0
P6Test1_02012019,slide1.7,1,2,0.9990676045,0.000932394003,1,1,None-GI Specialist 4,2,0,1,0,1
P6Test1_02012019,slide1.7,1,2,0.9990676045,0.000932394003,0,1,None-GI Specialist 4,2,1,0,1,1
P11Test2_02202019,slide6.9,0,2,0.9991040826,0.0008959330153,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide6.9,0,2,0.9991040826,0.0008959330153,0,0,None-GI Specialist 5,4,0,1,0,0
P4Test2_11312019,slide2.6,0,2,0.9991726875,0.0008273349958,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide2.6,0,2,0.9991726875,0.0008273349958,0,0,GI Specialist 3,1,0,1,0,0
P11Test2_02202019,slide8.7,0,3,0.9992488027,0.000751214975,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide8.7,0,3,0.9992488027,0.000751214975,0,0,None-GI Specialist 5,4,0,1,0,0
P4Test1_02242019,slide5.10,1,2,0.9992488027,0.0007511699805,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide5.10,1,2,0.9992488027,0.0007511699805,0,0,GI Specialist 3,1,0,1,0,0
P5Test2_02212019,slide6.9,0,2,0.9993264675,0.0006735170027,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide6.9,0,2,0.9993264675,0.0006735170027,0,0,Trainee 1,3,0,1,0,0
P10Test2_02032019,slide8.8,0,2,0.9994539618,0.0005460180109,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide8.8,0,2,0.9994539618,0.0005460180109,0,0,None-GI Specialist 1,2,0,1,0,0
P7Test2_02252019,slide2.5,0,2,0.9995362759,0.0004637500097,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide2.5,0,2,0.9995362759,0.0004637500097,0,0,GI Specialist 2,1,0,1,0,0
P7Test2_02252019,slide2.3,0,2,0.9996445775,0.0003554279974,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide2.3,0,2,0.9996445775,0.0003554279974,0,0,GI Specialist 2,1,0,1,0,0
P11Test2_02202019,slide2.5,0,2,0.9996508956,0.0003491330135,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide2.5,0,2,0.9996508956,0.0003491330135,0,0,None-GI Specialist 5,4,0,1,0,0
P1Test2_03082019,slide2.2,0,2,0.9996571541,0.000342829997,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide2.2,0,2,0.9996571541,0.000342829997,0,0,None-GI Specialist 2,2,0,1,0,0
